He had a fall in the stairs.,Il a fait une chute dans l'escalier
"Even if the target is two hundred meters away, he managed to put the arrow in the bulls eye.","Bien que la cible soit à deux cents mètres, il a réussi à mettre la flèche dans le mille"
His wound finally healed.,Sa blessure a fini par cicatriser
Cicadas sing all summer long.,Les cigales chantent tout l'été
Could you tell me where you bought these cigars?,Est-ce-que tu pourrais me dire où tu as acheté ces cigares?
Put your shirt on a hanger.,Mets ta chemise sur un cintre
The traffic is clear today.,La circulation est fluide aujourd'hui
I have quoted Kant and Socrates in my essay.,J'ai cité Kant et Socrate dans ma dissertation
He learns quotations by heart for tomorrow's exam.,Il apprend par cœur des citations pour l'examen de demain
"If I were rich, I would buy a cistern to collect rainwater.","A la maison, nous avons une citerne pour récolter l'eau de pluie"
He has been trying to get French citizenship for several years.,Il cherche à obtenir la citoyenneté française depuis plusieurs années
I saw wild boars walking in this glade last week.,J'ai vu des sangliers passer dans cette clairière la semaine dernière
I had been told that two stowaways had been arrested last week.,On m'avait alors dit que deux passagers clandestins avaient été arrêtés la veille
"They have crossed the border illegally, didn't they?","Ils ont traversé la frontière clandestinement, n'est-ce-pas?"
For how long did they live in clandestineness?,Pendant combien de temps ont-il vécu dans la clandestinité?
The rank of the candidates will be online at nine sharp.,Le classement des candidats sera publié en ligne à neuf heures pile
I would prefer to stay here to file my folders rather than go to that meeting.,Je préférerais rester ici pour classer mes dossiers plutôt que d'aller à cette réunoin
This is the binder that I have been searching for for hours.,C'est ce classeur que je cherche depuis des heures
The categorization of living beings started during the nineteenth century.,La classification des êtres vivants a débuté au dix-neuvième siècle
This piece of music belongs to the greatest classics.,Ce morceau de musique fait partie des grands classiques
I have never seen so many clauses in a contract.,Je n'avais jamais vu autant de clauses dans un contrat
He managed to gather a clientele in a few months only.,Il est parvenu à se constituer une clientèle en seulement quelques mois
You can get a fine if you forget to switch your blinker on before turning.,On peut avoir une amende si on oublie de mettre son clignotant avant de tourner
A red light blinks in the dark.,Une lumière rouge clignote dans le noir
One is the clone of the other.,Ce sont des clones l'un de l'autre
A team of scientists managed to clone a bird species.,Une équipe de scientifiques est parvenue à cloner une espèce d'oiseau
A fence divides the two fields.,Une clôture sépare les deux champs
The blood coagulated quickly.,Le sang a coagulé rapidement
I have left the groceries in the trubk of the car.,J'ai laissé les courses dans le coffre de la voiture
There is no coherence in what he says.,Il n'y a aucune cohérence dans son discours
"You, go block the door before it closes again.","Toi, va coincer la porte avant qu'elle ne se ferme à nouveau"
He told me I could have two partners.,Il m'a dit que je pourrais avoir deux collaborateurs
With whom else do you work?,Avec qui d'autre collaborez-vous?
This joint effort has been fruitful.,Cette collaboration a été très fructueuse
"My brother collects toy cars, my sister collects stamps and I collect comics.","Mon frère collectionne les petites voitures, ma soeur les timbres, et moi les bandes dessinées"
We have made this decision as a body around a week ago.,Nous avons pris cette décision collectivement il y a une semaine environ
These workers are paid by the community.,Ces travailleurs sont payés par la collectivité
The crash between two trains has led to the deaths of dozens of people.,La collision de deux trains a entraîné la mort de dizaines de personnes
"I think that the symposium begins on January, 14th.",Je crois que le colloque commence vers le 14 janvier
They managed to seal the breach in the hull.,Ils sont parvenus à colmater la brèche dans la coque du navire
This house dates back to the Colonial times.,Cette maison date de l'époque coloniale
A lot of colonies got their independences after WW2.,Beaucoup de colonies ont obtenu leur indépendance après la seconde guerre mondiale
Do you know when the colonization of this country had started?,Est-ce-que tu sais quand la colonisation de ce pays a commencé?
"Some countries, such as Persia or Thailand, have never been colonized.","Certains pays, comme la Perse ou la Thaïlande, n'ont jamais été colonisés"
The temple which columns date back to 5 B.C. is very much appreciated by tourists.,"Le temple, dont les colonnes datent du cinquième siècle b.c, est très apprécié par les touristes"
It is this colouring which has been banned in food recently.,C'est ce colorant qui a récemment été interdit dans l'alimentation
Who might have changed the combination of this lock?,Qui est-ce-qui peut bien avoir changé la combinaison de ce cadenas?
There is no more fuel for the fireplace.,Il n'y a plus de combustible à mettre dans la cheminée
None of these two mushrooms is eatable.,Aucun de ces deux champignons n'est comestible
There is one action movie and one comedy tonight on television.,"Ce soir à la télévision, il y a un film d'action et une comédie"
Scientits state that this comet could collide with Earth.,Les scientifiques affirment que cette comète pourrait entrer en collision avec la Terre
I found the situation quite funny.,Je trouvais la situation assez comique
A lot of storekeepers did not open their stores as a sign of protest against the regime.,Beaucoup de commerçants n'ont pas ouvert leur boutique en marque de protestation contre le régime
He works as a guard in a mall.,Il travaille comme vigile dans une galerie commerciale
A new treatment against AIDS has been commercialized.,Un nouveau traitement contre le SIDA a été commercialisé
These two results are not comparable.,Ces deux résultats ne sont pas comparables
But why do you always compare yourself with other people?,Mais pourquoi te compares-tu toujours aux autres?
We can go and sit in any compartment of the wagon.,On peut s'installer dans n'importe quel compartiment du wagon
He has numerous skills.,Il a de nombreuses compétences
This company is not as competitive as its foreign competitors.,Cette entreprise n'est pas aussi compétitive que ses concurrentes étrangères
Competitiveness has been used as a pretext to fire employees.,La compétitivité a servi de prétexte pour licencier les employés
They are still very close after more than ten years of marriage.,Ils éprouvent encore de la complicité après plus de dix ans de mariage
She likes compliments.,Elle apprécie les compliments
"The more complicated the problem he has to face is, the harder he works.","Plus le problème auquel il doit faire face est compliqué, plus il travaille dur"
I did not quite appreciated his behavior.,Je n'ai pas particulièrement apprécié son comportement
It is a morceau by this composer I have told you about.,C'est un morceau de ce compositeur dont je t'ai parlé
Compost is made out of plants detritus.,On fabrique le compost à partir de débris végétaux
This text cannot be undertsood by everyone.,Ce texte n'est pas compréhensible par tout le monde
I do not find him very understanding.,Je ne le trouve pas très compréhensif
Do not forget to take your pills befor going to bed.,N'oublie pas de prendre tes comprimés avant de te coucher
He is implicated in several corruption cases.,Il est compromis dans plusieurs affaires de corruption
He is not in the mood to make compromises.,Il n'est pas d'humeur à faire des compromis
The electric meter is in the corridor.,Le compteur d'électricité est dans le couloir
He lacks focus.,Il manque de concentration
He is more focused than usual.,Il est plus concentré que d'habitude
"The less he focuses, the less he manages to study.","Moins il se concentre, moins il arrive à travailler"
The conception of a car can take several years.,La conception d'une voiture peut prendre plusieurs années
This does not concern you.,Cela ne te concerne pas
"In the past, the caretaker took the garbage out on Wednesdays.","Autrefois, le concierge sortait les poubelles le mercredi"
I have reached the same conclusion as you have.,J'en ai conclu la même chose que toi
He was condemned with a small fine only.,Il n'a été condamné qu'à une petite amende
The sentencing of this militant led to strong protests.,La condamnation de ce militant a engendré de vives protestations
Students are conditionned to obey authority.,Les élèves sont conditionnés à obéir à l'autorité
Please accept my condolences.,Toutes mes condoléances
I do not trust her as much as I trust my sister.,Je n'ai pas autant confiance en elle qu'en ma soeur
She too is confident as to the exams results.,Elle aussi est confiante vis-à-vis des résultats des examens
"This document is confidential, I would like you to put it in a safe rather than in you office.","Ce document est confidentiel, je voudrais que tu le ranges dans un coffre-fort plutôt que dans ton bureau"
You can either entrust your son to my brother or to my sister.,Tu peux confier ton fils soit à mon frère soit à ma soeur
When will you be able to confirm that you will be coming?,Quand est-ce-que tu pourras me confirmer que tu viendras?
Where are the children's toys that you have confiscated? I will give them back tomorrow.,Où sont les jouets des enfants que tu avais confisqués? Je les leur donnerai demain
"I got out, I went to the market and I bought some jam.","Je suis sorti de chez moi, je suis allé au marché, et j'ai acheté de la confiture"
I confused him with a friend.,Je l'ai confondu avec un ami
The security of this building is not conformed with norms,La sécurité de cette immeuble n'est pas conforme aux normes
"Between this armchair and this couch, which one is the most comfortable? The couch is the most comfortable.","Entre ce fauteuil et ce canapé, lequel est le plus confortable? C'est le canapé qui est le plus confortable"
I like watching television comfortably seated in an armchair.,J'aime regarder la télé confortablement assis dans un fauteuil
I find him quite confused.,Je le trouve assez confus
"Unfortunately, I will not have any holidays next year.","Malheureusement, je n'aurai pas de congé l'année prochaine"
"Unfortunately, I do not know the answer.","Malheureusement, je ne connaissais pas la réponse"
The internet connexion is very bad today,La connexion à Internet est très mauvaise aujourd'hui
"he was very famous in his days, wasn't he? I do not think so.","Il était très connu à son époque, n'est-ce-pas? Je pense que non."
France has been conquered in afew weeks only.,La France a été conquise en seulement quelques semaines
The conquest of this country led to thousands of deaths.,La conquête du pays a fait des milliers de morts
Is it worth it to devote so much to one's work?,Est-ce que cela vaut la peine de consacrer autant de temps à ton travail?
If you knew how scrupulously she works.,Si tu savais à quel point elle travaille consciencieusement!
He does not seem to be conscious.,Il n'a pas l'air conscient
She took three months of holidays in a row.,Elle a pris trois mois de vacances consécutifs
"This is a precious piece of advice he gave you, you should really listen to his advice.","C'est un conseil précieux qu'il t'as donné, tu devrais vraiment écouter ses conseils"
What would you advise me on this subject?,Est-ce-que tu pourrais me conseiller sur ce sujet ?
There is no consensus among the scientific community on that question.,Il n'y a pas de consensus au sein de la communauté scientifique sur cette question
He does not have the approval of his father nor that of his mother.,Il n'a pas le consentement ni de son père ni de sa mère
I think it would be better for her if she would study music at the conservatoire.,Je pense qu'il serait mieux pour elle qu'elle apprenne la musique au conservatoire
"The instruction is clear, isn't it?","La consigne est claire, n'est-ce-pas?"
Nobody manages to comfort him.,Personne n'arrive à la consoler
The electricity consumption increases during winter.,La consommation d'électricité augmente pendant l'hiver
"To whom am I speaking? My name is John, I am here to note the damages caused by the fire.","A qui ai-je l'honneur? Je m'appelle John, je suis ici pour constater les dégâts causés par l'incendie"
"I think you should be more careful, you might still be contagious.","Je pense qu'il faut que tu fasses plus attention, tu es peut-être encore contagieux"
"The water of the river has been polluted by the factory, hasn't it? I do not think so.","L'eau de la rivière a été contaminée par l'usine, n'est-ce-pas? Je pense que non"
Cigarettes contain numerous harmful products.,La cigarette contient de nombreux produits nocifs
The content of your luggage might have been checked at the airport.,Le contenu de tes valises a peut-être été vérifié à l'aéroport
The opposition against the regime has spread all over the country.,La contestation contre le régime s'est répandue dans tout le pays
I asked a passer-by how I could avoid the traffic jam.,J'ai demandé à un passant comment contourner l'embouteillage
Your muscles are even more contracted than yesterday.,Tes muscles sont encore plus contractés qu'hier
"The birth pangs have started at eight in the morning, the delivery happened two hours later.","Les contractions ont commencé à huit heures du matin, l'accouchement a eu lieu deux heures plus tard"
He is even less motivated by this job because there are lots of confines.,Il est d'autant moins motivé par ce travail qu'il y a beaucoup de contraintes
"Contrary to what you think, she works a lot.","Contrairement à ce que tu penses, elle travaille beaucoup"
I have a three months fixed term contract right now.,J'ai en ce moment un contrat à durée déterminée de trois mois
Neither of my two brothers managed to get a rolling contract at the end of their studies.,Aucun de mes deux frères n'a réussi à obtenir de contrat à durée indéterminée à la fin de ses études
"I have to sign a contract at twenty to the hour, I will join you afterwards.","Je dois signer un contrat à moins vingt, je te rejoins après"
He got a speeding fine .,Il a eu une contravention pour excès de vitesse
He keeps on contradicting himself.,Il passe son temps à se contredire
The president's holidays have been payed by the taxpayers' money.,Les vacances du président ont été payées avec l'argent du contribuable
The ticket collector gave him a fine because he did not have a ticket.,Le contrôleur lui a donné une contravention car il n'avait pas de ticket
Neither of your arguments is very convincing.,Aucun de tes deux arguments n'est très convaincant
You have realized that it is impossible to convince him.,Tu as bien vu qu'il est impossible de le convaincre
All I recall is that we had agreed on meeting there at 8.,"Tout ce dont je me rappelle, c'est que nous avions convenu de nous rencontrer ici à 20h"
Their conversation lasted for one hour and a half.,Leur conversation a duré une heure et demie
The headmaster called in his parents a short while after.,"Peu après, le directeur de l'école à convoqué ses parents"
He is certain that he will refuse to cooperate.,Il est certain qu'il refusera de coopérer
He always has a copy of his passport in case his papers get stolen.,Il a toujours une copie de son passeport sur lui au cas où on lui volerait ses papiers
Any student could copy corrections found on the internet.,N'importe quel élève peut copier des corrections trouvées sur internet
The hull of the ship is covered in seashells.,La coque du bateau est couverte de coquillages
"Once the cortege reached its destination, the journalists rushed at the presidential car.","Une fois que le cortège fut arrivé à destination, les journalistes se ruèrent vers la voiture présidentielle"
Every couchette of this sleeper car is taken.,Toutes les couchettes de ce wagon-lit sont occupées
I have tried both of these knives but none of the two is sharp.,J'ai essayé ces deux couteaux. Mais aucun des deux n'est coupant
"After having touched the burning hot cover, he started to shrill with pain.","Après avoir touché le couvercle brûlant, il se mit à hurler de douleur"
The curfew starts at 8 pm.,Le couvre-feu commence à 20h
Spitting on the groung is forbidden.,Il est interdit de cracher par terre
It is exactly what I feared.,C'est justement ce que je craignais
Let's hope your anxiety is unfounded.,Espérons que tes craintes ne sont pas fondées
I wanted to fool my two brothers but neither of them was gullible.,J'ai voulu faire marcher mes deux frères. Mais aucun des deux n'a été crédule
Be back before sundown.,Soyez rentrés avant le crépuscule
The tyre of the car got punctured not far from here.,Le pneu de la voiture a crevé tout près d'ici
Crime has never been so high.,La criminalité n'a jamais été aussi élevée
This baguette is not crispy enough.,Cette baguette n'est pas assez croustillante
Check the pie again in case the crust burns.,Vérifie la tarte de nouveau au cas où la croûte serait en train de brûler
They went to gather mushrooms in the forest.,Ils sont partis cueillir des champignons en forêt
She grows vegetables in her garden in order to lower the amount of money she puts in food.,Elle cultive des légumes dans son jardin afin de réduire ses dépenses de nourriture
Any dancer can take part in the show.,N'importe quel danseur peut participer à ce spectacle
She practices almost as hard as a professionnal dancer.,Elle s'entraîne presque autant qu'une danseuse professionnelle
"The Allies have landed in Normandy, right?","Les Alliés ont débarqué en Normandie, n'est-ce-pas?"
"I would need a corkscrew to open this bottle, there is one beside me.","Il faudrait un tire-bouchon pour déboucher cette bouteille, il y en a un à côté de toi"
Let's hope we do not miss the beginning of the movie.,Espérons que nous n'allons pas rater le début du film
"He is only just starting, he does not know how to play chess properly yet.","Il débute, il ne sait pas encore bien jouer aux échecs"
"This is a class for beginners, right?","Ce cours est pour les débutants, n'est-ce-pas?"
"Until December, he went to the pool every Tuesdays.","Jusqu'à décembre, il allait à la piscine tous les mardis"
It has been more than a decade that he is working in this company.,Cela fait plus d'une décennie qu'il travaille dans cette entreprise
This relationship breakdown is a huge disappointment for him.,Cet échec amoureux est une grande déception pour lui
He is used to sort his trash.,Il a pour habitude de trier ses déchets
There is a tear on this page.,Il y a une déchirure sur cette page
Your son ripped several pages of the book off.,Ton fils a déchiré plusieurs pages du livre
I have had the lock replaced in case she decided to make a duplicate of the keys.,J'ai fait changé la serrure au cas où elle aurait décidé de faire un double des clefs
"This was not an easy decision to take, was it?","Cette décision n'a pas été facile à prendre, n'est-ce-pas?"
This diplomatic incident might have started a war.,Cet incident diplomatique aurait pu déclencher une guerre
It is forbidden to use electronic devices during the take-off.,Il est interdit d'utiliser des appareils électroniques durant le décollage
The fish might have gotten defrosted during transport.,Le poisson a peut-être décongelé pendant le transport
"The more comfortable you will be, the easier it will go.","Plus tu seras décontracté, plus tu y arriveras facilement"
He made theatre sets for the theatre of his area on Tuesdays.,"Le mardi, il fabriquait des décors pour le théâtre de son quartier"
"It is of no use to buy new Christmas decoration, there are some left from last year.","Ce n'est pas la peine d'acheter de nouvelles décorations pour Noël, il en reste de l'année dernière"
The children started to decorate the Christmas tree.,Les enfants se mirent à décorer le sapin
He is cutting up a piece of paper to make a plane out of it.,Il est en train de découper une feuille en papier pour en faire un avion
He got even more discouraged by the fact that his parents did not give him money to support his studies.,Il s'est d'autant plus découragé que ses parents ne l'ont pas soutenu financièrement dans ses études
Penicillin is one of the most important discovery of the twentieth century.,La pénicilline est une des découvertes les plus importantes du vingtième siècle
I have managed to get an autograph from this author.,J'ai réussi à obtenir une dédicace de cet écrivain
There was a technical failure by his fault.,"Par sa faute, il y a eu une défaillance technique"
He has a lot of faults but so many qualities.,Il a beaucoup de défauts mais il a tant de qualités
The lab director goes aginst his application.,Le directeur du laboratoire est défavorable à sa candidature
She has been attacked by a dog but her older brother defended her.,"Elle s'est fait attaquer par un chien, mais son grand frère l'a défendue"
He is not up for this challenge.,Il n'est pas à la hauteur de ce défi
I am going to look for the definition of this word in the dictionary.,Je vais chercher la définition de ce mot dans le dictionnaire
The tempest hardly made any damages.,La tempête n'a causé presque aucun dégât
I feel only disgust for him.,Je ne ressens que du dégoût à son égard
"This costume is too expensive. That being said, it is very beautiful.","Ce déguisement coûte trop cher. Ceci dit, il est très beau"
My son loves to dress up.,Mon fils adore se déguiser
She is waiting for you just in front of the dilapidated house down the road.,Elle t'attend juste devant la maison délabrée qui est au bout de la rue
"She did not manage to get another detail, didn't she?","Elle n'a pas réussi à obtenir un délai supplémentaire, n'est-ce-pas?"
"Delinquency did not drop down these last few years, far from it.","La délinquance n'a pas chuté au cours de ces dernières années, loin de là"
The saddest part of this story is that the offender has not been arrested.,"Le plus triste dans cette affaire, c'est que le délinquant n'a pas été arrêté"
I do not mind asking money to my father.,ça m'est égal de demander de l'argent à mon père
Starting the car on an incline is my weak point.,Le démarrage en côte est mon point faible
I do not manage to get the car to start.,Je n'arrive pas à faire démarrer la voiture
"The house moving was not too expensive, was it?","Le déménagement n'a pas coûté très cher, n'est-ce-pas?"
"Two years ago, my husband changed jobs. That very same year, we have also moved.","Il y a deux ans, mon mari a changé de travail. Cette année-là, nous avons aussi déménagé"
The removers will come at two sharp.,Les déménageurs viendront à deux heures pile
"Shall we go then? Otherwise, we will miss the semifinal.","Bon, on y va? On va rater la demi-finale sinon"
What I like about my half-brother is his witiness.,"Ce que j'aime chez mon demi-frère, c'est sa vivacité d'esprit"
She had told me to stay there and that she would come back in half an hour.,"Elle m'avait dit de rester là, qu'elle reviendrait d'ici une demi-heure"
I did not managed to demonstrate this theorem.,Je ne suis pas arrivé à démontrer le théorème
"Since you refuse to denounce the culprit, the entire class will be punished.","Comme vous refusez de dénoncer le coupable, toute la classe sera punie"
The density of oil is weaker than the density of water.,La densité de l'huile est plus faible que celle de l'eau
Surveys assert that this county could swing left.,Les sondages affirment que ce département pourrait basculer à gauche
You cannot imagine how much of a change of scenery this trip was.,Tu ne sais pas à quel point ce voyage a été dépaysant
He wants to get rid off his medications addiction.,Il cherche à se libérer de sa dépendance aux médicaments
"He has become addicted to pills, he cannot sleep without taking any now.","Il est devenu dépendant de médicaments, il n'arrive plus à dormir sans désormais"
"In France, nowadays, women depend less and less on men.","De nos jours, en France, les femmes dépendent beaucoup moins des hommes (qu'autrefois)"
"When she was younger, she could spend huge amounts of money to buy clothes.","Quand elle était plus jeune, elle était de capable de dépenser des sommes faramineuses pour acheter des vêtements"
I am going to move the car.,Je vais déplacer la voiture
Let's hope this present will not displease him.,Espérons que le cadeau ne va pas lui déplaire
Am I disturbing you?,Est-ce-que je te dérange ?
"There is little chance of your agressor being found with just the description you have given us, nevertheless you should go to the police.","Il y a peu de chances qu'on retrouve ton agresseur avec la seule description que tu en as fait, néanmoins tu devrais aller voir la police"
There is something about him that makes me feel desperate.,Il y a quelque chose chez lui qui me désespère
"It was a desperate act, it was far too risky to succeed.","C'était un acte désépéré, c'était bien trop risqué pour réussir"
The wound has to be disinfected every fifteen minutes.,Il faut désinfecter la plaie tous les quarts d'heure
he said he would disobey as soon as he would get the chance.,Il a dit qu'il désobéirait dès qu'il en aurait l'occasion
"This child is disobedient, isn' he?","Cet enfant est désobéissant, n'est-ce-pas?"
I do not like you living in such a mess.,Je n'aime pas que tu vives dans un tel désordre
He was unsettled by his remarks.,Il s'est fait déstabiliser par ses remarques
"Since it is my destiny, I do not have a choice.","Puisque c'est mon destin, je n'ai pas le choix"
He did not tell me his destination.,Il ne m'a pas dit sa destination
The demonstrators are protesting against the destruction of the church.,Les manifestants protestent contre la destruction de l'église
I saw him detaching his seat belt when the car had not stopped yet.,Je l'ai vu détacher sa ceinture alors que la voiture n'était pas encore arrêtée
It is the first time that I notice this detail even though I know this painting quite well.,"C'est la première fois que je remarque ce détail, je connais pourtant bien ce tableau"
I want a full report on the financial situation of the company before the assumption of duties of the new director.,Je veux un rapport détaillé de la situation financière de l'entreprise avant que le nouveau directeur ne prenne ses fonctions
You have no idea how difficult it is to find a good private eye.,Tu ne sais pas à quel point il est difficile de trouver un bon détective
I think that this shirt will lose color if you wash it in the washing machine.,"A mon avis, cette chemise va déteindre si tu la laves à la machine"
He is much more relaxed when he is on holidays.,Il est beaucoup plus détendu pendant les vacances
The neighborhood has been woken up by an blast.,Le quartier a été réveillé par une détonation
The city has been destroyed during the war.,La ville a été détruite pendant la guerre
This dialect is only spoken by a few hundred people.,Ce dialecte n'est plus parlé que par quelques centaines de personnes
A dyke has busted up during the night which caused an inundation.,"Une digue a rompu durant la nuit, entraînant une inondation"
You have to dilute the alcohol with a lot more water.,Il faut diluer l'alcool avec beaucoup plus d'eau
I never saw so many people in this park on a Sunday.,Je n'avais jamais vu autant de gens dans ce parc le dimanche
Did you measure out the dimensions of this piece of furniture?,As-tu mesuré les dimensions de ce meuble?
Dinosaurs disappeared more than sixty billion years ago.,Les dinosaures ont disparu il y a plus de soixante millions d'années
He has run the family business for more than fifty years.,Il a dirigé l'entreprise familiale pendant plus de cinquante ans
I saw him going west.,Je l'ai vu se diriger vers l'ouest
"Thanks to their discipline, all four of them got a medal. So did I, by the way.","Grâce à leur discipline, tous les quatre ont reçu une médaille. Moi aussi d'ailleurs"
"These students are very disciplined, aren't they?","Ces étudiants sont très disciplinés, n'est-ce-pas?"
"Even if he was talking loudly, I did not manage to hear his speech.","Il avait beau parler fort, je ne suis pas arrivé à entendre son discours"
Would you mind if we postpone this talk?,Est-ce-que cela te dérangerait que l'on reporte cette discussion à plus tard?
Help your brother do his homework before you go to chat with your friends.,Fais faire ses devoirs à ton frère avant d'aller discuter avec tes amis
Our dog went missing last week.,Notre chien a disparu la semaine dernière
The disappearance of our dog affect our children a lot.,La disparition de notre chien a beaucoup affecté les enfants
An argument broke out at Jane's last night.,Une dispute a éclaté hier soir chez Jane
Would you mind handing these sheets out?,ça vous ennuie de distribuer ces copies?
Doping is a recurring problem in the cycling world.,Le dopage est un problème récurrent dans le monde du cyclisme
"From now on, she will have much less time to take care of you.","Dorénavant, elle aura beaucoup moins de temps pour s'occuper de toi"
The situation is not that tragic.,La situation n'est pas si dramatique
You might be dramatizing the situation as much as your father.,Tu dramatises la situation presque autant que ton père
I think it is the Cambodian flag.,Je crois que c'est le drapeau du Cambodge
There has been drastic cuts on public expenses.,Il y a eu des réductions drastiques dans les dépenses publiques
He has been killed in a sword fight.,Il a été tué au cour d'un duel à l'épée
I have been won over by the energy of this politician.,J'ai été enthousiasmé par le dynamisme de cet homme politique
Dynamite fishing is strictly forbidden.,La pêche à la dynamite est strictement interdite
This dynasty could not have held power for so long without the active support of the clergy.,Cette dynastie n'aurait pas pu se maintenir au pouvoir si longtemps sans le soutien actif du clergé
I was dazzled by the lights of the car coming from the front.,J'ai été ébloui par les phares de la voiture qui venait en face
"You would better be careful with that pan full of hot water, you might get scalded.","Tu ferais mieux de faire attention avec cette casserole d'eau chaude, tu risques de t'ébouillanter"
A rockfall has destroyed her house.,Un éboulement a détruit sa maison
Several persons are still stuck under the scree.,Plusieurs personnes sont encore bloquées sous les éboulis
What happened should not be spread.,Il ne faut pas ébruiter ce qui s'est passé
Boiling occurs when the water reaches 100°C.,L'ébullition se déclenche quand l'eau atteint 100°C
Step aside to let people go through.,Écarte-toi pour laisser passer les gens
You should not climb on that scaffolding.,Il ne faut pas grimper sur cet échafaudage
I went back to the bookshop to change the book.,Je suis retourné à la librairie pour échanger le livre
She has a splinter in her finger.,Elle a une écharde dans le doigt
He goes from one failure to another but he does not give up.,"Il va d'échec en échec, et pourtant il n'abandonne pas"
I had never failed so many exams so far.,Je n'avais encore jamais échoué à autant d'examens
I have been splashed by a car.,J'ai été éclaboussé par une voiture
Public lights are on all night.,L'éclairage public fonctionne toute la nuit
Can I burst this balloon?,Est-ce-que je peux faire éclater ce ballon?
The eggs have hatched last night.,Les œufs ont éclos pendant la nuit
The hatching of the eggs is due next week.,L'éclosion des œufs est prévue pour la semaine prochaine
"This dessert is disgusting, isn't it?","Ce dessert était écœurant, n'est-ce-pas?"
He is a penny-wise person.,C'est une personne économe
The economy has not slowed down as much as the analysts predicted it would.,L'économie ne s'est pas autant ralentie que le craignaient les analystes
If you knew how bad the economic situation is at the moment!,Si tu savais à quel point la situation économique était mauvaise en ce moment!
He did not even start to save money to make this trip.,Il n'a pas même commencé à économiser pour faire ce voyage
Would you mind taking your earphones off when I am talking to you?,Ca t'ennuierait d'enlever tes écouteurs quand je te parle?
A building has collapsed downtown at 9 this morning.,Un immeuble s'est écroulé dans le centre-ville à neuf heures ce matin
"You still have some foam in your hair, you should go and rinse yourself.","Tu as encore un peu d'écume dans les cheveux, tu devrais aller te rincer"
Parents do not always know how to raise their children.,Les parents ne savent pas toujours comment éduquer leurs enfants
I have got two sisters. Both of them live abroad.,J'ai deux soeurs. Toutes les deux effectuent un stage à l'étranger
I have been very impressed by his efficiency.,Son efficacité m'a beaucoup impressionné
I have grazed the neighbor's car when I parked; it is a very beautiful car by the way.,"J'ai effleuré la voiture du voisin en me garant, c'est une très belle voiture d'ailleurs"
"By dint of efforts, he became a millionnaire.","A force de faire des efforts, il est devenu millionaire"
"In those days, they fought for a more egalitarian society.","A l'époque, ils se battaient pour une société plus égalitaire"
It is just a scratch.,Ce n'est qu'une égratignure
They raise horses.,Ils élèvent des chevaux
The cattle farmers are demonstarting against the suppression of their allowances.,Les éleveurs de bétail manifestent contre la suppression des subventions
"Two pupils were missing today, weren't they?","Deux élèves étaient absents aujourd'hui, n'est-ce-pas?"
He has been stumped of the tournament very quickly.,Il s'est fait éliminer du tournoi très rapidement
He got elected thanks to an excellent presidential campaign.,Il s'est fait élire grâce à une excellente campagne présidentielle
It is the elite of the army.,C'est l'élite de l'armée
She comes from a very elitist background.,Elle vient d'un milieu très élitiste
Where are you going? Don't go too far.,Où vas-tu? Ne t'éloigne pas trop
The elected members are not responsible for what happened.,"Ce qui est arrivé, les élus n'en sont pas responsables"
Cardboard packages are recyclable.,Les emballages en carton se recyclent
He started to wrap up the presents.,Il se mit à emballer les cadeaux
An embargo has been put on weapons.,Un embargo sur les armes a été mis en place
You do not need to show your passport again to go on board.,Tu n'as pas besoin de montrer à nouveau ton passeport pour embarquer dans l'avion
Be careful to what you say ! You can be very embarassing sometimes.,Attention à ce que tu dis! tu peux être très embarrassant parfois
This company hires computer specialists at the moment.,Cette entreprise embauche des informaticiens en ce moment
Stop bothering your brother.,Arrête d'embêter ton frère
Some migrants went back to their countries due to the economic crisis.,Certains émigrés sont revenus dans leur pays natal à cause de la crise économique
A lot of Irish people migrated to the United States because of the famine.,Beaucoup d'Irlandais ont émigré aux États-Unis à cause de la famine
I am tempted to move in here but the rent is too high.,"Je suis tenté d'emménager ici, mais le loyer est trop élevé"
I am going to take an umbrella.,Je vais emmener un parapluie
"This boy is very emotional, you should not talk to him that way.","Ce garçon est très émotif, tu ne devrais pas lui parler comme ça"
He started to tell him about his emotional problems.,Il se mit à lui raconter ses problèmes émotionnels
"This movie was very moving. That being said, I found it a bit long.","Ce film était émouvant. Ceci dit, je l'ai trouvé un peu long"
I was very moved by his speech.,J'ai été ému par son discours
I am sure he is going to try to prevent you from going there.,Je suis sûr qu'il essaiera de t'empêcher d'y aller
The economic situation is worsening from day to day.,La situation économique empire de jour en jour
"This conference was interesting, moreover I have met an employer who seemed to be interested by my application.","Cette conférence était intéressante, de plus j'ai rencontré un employeur qui semblait intéressé par ma condidature"
He was poisonned by his own son.,Il s'est fait empoisonné par son propre fils
"He worked a little while ago, and he is resting now.","Il a travaillé tout à l'heure, et il se repose en ce moment"
"Despite the profits made, the company has laid off some of its employees.","En dépit des bénéfices réalisés, l'entreprise a licencié des employés"
"Indeed, this book is not mine, it belongs to someone else.","En effet, ce livre n'est pas à moi, c'est celui de quelqu'un d'autre"
The bookshop I have told you about is in front of the church.,La librairie dont je t'ai parlée se trouve en face de l'église
Some countries are in favor of a military intervention in Syria.,Certains pays sont en faveur d'une intervention militaire en Syrie
"In general, I do my shopping on Saturdays.","En général, je fais les courses le samedi"
